# id   lat         lon           alt   title /other title/, cat
8077   64.9401183   60.6519002  1186  вер. Кожимъиз
8078   64.9238213   60.6030471  1237  вер. Яптоиз
8079   64.8994589   60.6114234  1080  вер. Яптоиз
8080   64.7958172   60.3965286   869  вер. Собаколай
8081   64.7335422   60.4874930   605  вер. Салеяха-Пешна
8095   64.9841513   60.0525170  1778  вер. Мансинер
8096   64.9496726   60.0074215  1743  вер. Зашита
8097   64.9211335   60.0933968  1379  вер. Высокая
8098   64.8826359   60.1258364  1077  вер. Пирамида
8103   64.8524544   60.0205959  1374  вер. Теньдериз
8104   64.8455319   60.0751070  1262  вер. Псевдочендер
