# id   lat         lon           alt   title /other title/, cat
11256   62.6149830  140.9331740  2480  пер. Переметный, 1А
11257   62.6185540  140.9500070  2740  пер. Ворота Бургали, 2А
11258   62.6050320  140.9495680  2795  пер. Мус-Хая Вост., 2А
11259   62.6054670  140.9424440  2959  вер. Мус-Хая
11260   62.6066700  140.9588430     0  вер. Динозавр
11336   62.5885990  140.8994430  2350  пер. Проходной, 1А, зим.1Б
11337   62.5885840  140.9137000  2550  пер. Ледовое Плато, 2А, зим.1Б
11338   62.5977760  140.9441409  2750  пер. Мус-Хая Южн., 1Б
11350   62.4878020  140.4991360  1680  пер. Тыры, н/к, зим.н/к
11351   62.5153090  140.7181980  2360  пер. Аметистовый, 1А, зим.1Б
11352   62.5225320  140.7833760  1920  пер. Ниткан, н/к, зим.1А
11353   62.5130680  140.8796410  2433  пер. Машерова, 1Б
11368   62.6203780  140.8034390  2062  пер. Станция, н/к, зим.1А
11373   62.6275350  140.7876920  2100  пер. Комнано, н/к, зим.н/к
11380   62.5610180  140.8607490  2600  пер. Одинокий, 1Б
11381   62.5539520  140.8297250  2600  пер. Бастион, 2А
11382   62.5430420  140.8407350  2600  пер. Кнорий, 1Б
11383   62.5804310  140.8917890  2650  пер. Бермана, 2А
11384   62.5273300  140.8492231  2500  пер. Зубр, 2А
11385   62.5353480  140.8331240  2500  пер. Исыть, 1Б
11420   62.4132630  140.6017750  2240  пер. Пермский, 1Б, зим.2А
11929   62.4134270  140.5674500  2280  пер. Параллельный, 1Б
11931   62.4274160  140.3281550  1828  пер. Винто-Халыя, н/к
11932   62.4123150  140.4481460  1780  пер. Авлия, н/к
11933   62.4092140  140.5453060  2350  пер. Гребневой, 1Б
11934   62.4216940  140.5561210  2320  пер. Опасный, 1Б
11935   62.4259060  140.5521730  2447  вер. Опасная
11936   62.4142220  140.6603190  1900  пер. Пограничный, н/к
11937   62.4419530  140.6975690  2020  пер. Эвенгол, 1А, зим.1Б
11938   62.4596590  140.7282970  2180  пер. Собор Парижской Богоматери, 1А
11939   62.4864750  140.7267520  2140  пер. Алтын /Агат/, 1Б
11940   62.5245950  140.8196210  2260  пер. Странный, 1Б
11953   62.6308490  140.9792650  2420  пер. Делиндя, 1Б
11954   62.6377930  141.0010660  2550  пер. Латвии, 1А, зим.1Б
11956   62.6134030  140.9911100  2450  пер. Запорожье, 1Б
11957   62.6273770  140.9212440  2406  пер. Репер, 1А
11958   62.5813270  140.8148140  2380  пер. Гляциолог, 1А
11959   62.5182580  140.8817620     0  вер. Панорамная
11960   62.5192880  140.8712910  2580  пер. Осыпной, 2А
11961   62.4982880  140.8891430  2400  пер. Кнорий-Ниткан, 1Б
11962   62.4954340  140.9662190  1961  пер. Безымянный, н/к
11963   62.4400470  140.9669060  2746  вер. Снежник
