# id   lat         lon           alt   title /other title/, cat
10569   28.8133210   84.2269420  6372  вер. Pokarkang
10570   28.8411820   84.1534830  5975  вер. Amatsan Himal
10571   28.8281890   84.0463540  5595  вер. Teri Bhanjyang
10572   28.8015760   84.0183150  6500  вер. Purpung Himal
10574   28.7849000   84.0321940  6111  вер. Jinjang /Genjang/
10576   28.7440110   84.0223120  6419  вер. Chuli W
10577   28.7362860   84.0343180  6584  вер. Chuli C
10578   28.7252980   84.0511470  6429  вер. Chuli E
10579   28.7308290   84.0850020  6429  вер. Chuli Far East
10580   28.6882690   84.1262480  5306  пер. Kang La
10594   28.7367700   84.4174630  7140  вер. Nimjung
10595   28.7720160   84.4222750  7126  вер. Himlung
