# id   lat         lon           alt   title /other title/, cat
  40   43.3361944   42.3331667  3480  пер. Кебек, 1Б
  42   43.3648500   42.3877167  3720  пер. Пастухова, 1Б*
  44   43.3920500   42.4032833  3689  пер. Балк-Баши, 1А
  45   43.4042631   42.4167061  3650  пер. Балк-Баши Северный, 1А*
  46   43.3522220   42.4476165  5416  пер. Седловина Эльбруса /Седло Эльбруса/, 2А*
  62   43.3799400   42.4821800  4100  пер. Траверс С. полей Эльбруса, 2А
3540   43.4631000   42.0271000  2542  пер. Карачайауш /Ыбчик/, н/к
3631   43.3467083   42.2976750  3410  пер. Тешикауш /Куршоу Нижний, Куршоу Западный/, 1А
3632   43.3397833   42.3112500  3510  пер. Куршоу Верхн. /Куршоу Вост./, 1Б
3635   43.3789139   42.4086667  4020  пер. Фрунзе М.В., 2А
3636   43.4236556   42.4260278  3072  пер. Бурунташ, н/к
5991   43.3468419   42.4537308  5621  вер. Эльбрус Вост., 2А
6470   43.3849874   42.0547127  3200  пер. Озерный, 1А
6471   43.3759670   42.0681330  3180  пер. Бездельного, 1А
6565   43.3665139   42.3513083  3358  пер. Кольцевой, 1А
7127   43.3654667   42.3668500  3500  пер. Летчика Машкова, 1А весной
7502   43.3524567   42.4379021  5642  вер. Эльбрус З.
7513   43.3421136   42.3027039  3690  вер. Куршоу
7514   43.3574889   42.2586583  3300  пер. Вольный Ветер, 1А
7515   43.3616883   42.2578497     0  пер. Чыгышкол
7516   43.3754775   42.2485525  3525  вер. Кебек-Джиринбаши
7517   43.3968414   42.2347744  3396  вер. Кепурлибаши
7518   43.3570969   42.2423631     0  пер. Чыгыш-Кобиек, 1А
7519   43.3660489   42.2262617  2803  пер. Чыгыш-Кобиек Ниж.
7520   43.3483714   42.2933422  3500  пер. 10-летия Гвандры, 1Б
7545   43.3366859   42.3411329  3679  вер. Куршоу Вост.
12155   43.3472611   42.0686333  3231  пер. Кертмели-Учкуланичи Северный, 1А
14584   43.3585417   42.0679806  3200  пер. Красная осыпь, 1А
14640   43.4423867   42.2252200  2588  пер. Енукол, н/к
14641   43.4355694   42.3098444  2963  пер. Быкылы, н/к
14642   43.4317278   42.3507972  3137  пер. Чемарт, н/к
14762   43.3381330   42.0690330  3248  пер. Кертмели-Учкуланичи Южн., 1А
14765   43.3352330   42.0623000  3327  пер. Ножу Сев. /Нату Сев./, 1А
14767   43.3632444   42.0610917  3400  пер. Ржавый, 1А
15000   43.6219250   42.4605917  2364  вер. Бечасын
15388   43.4419833   42.4515167  3383  пер. Поволжье, 1Б
15389   43.4530333   42.4212500  3386  пер. Шахты, 1Б
15391   43.3944500   42.2405000  3200  пер. Кепурли, 1Б
15435   43.4514389   42.4211639  3450  пер. Нартджол Западный /Нарджал Западный/, 1А
15835   43.3431000   42.4127833  4962  пер. Зап. Плечо Эльбруса, 2Б*
15839   43.3880000   42.4047667  3775  пер. Балк-Баши ледовый, 1Б
16558   43.4280556   42.3375000  3160  пер. Товарищ, н/к
16559   43.4499583   42.4579944  3074  пер. Артык, 1А
16560   43.4387556   42.4356778  3405  пер. Нартджал /Нартджол, Гугьех/, н/к
16561   43.4395500   42.4167528  3639  вер. Кызылкая, 1А
17183   43.4769000   42.3787167   723  пер. Конушкольский, н/к
17971   43.4649300   42.4532700  3101  вер. Кызылкол
17972   43.4627000   42.4524400  3043  пер. Артык Северный
17973   43.4576900   42.4548800  3235  вер. Гунашха
17975   43.4434100   42.4558100  3465  вер. Ташлысырт
17977   43.4388200   42.4397100  3462  вер. Запильха
17978   43.4389333   42.4140333  3562  пер. Обходной
