# id   lat         lon           alt   title /other title/, cat
8966   51.0186344   98.9934518  2687  вер. Хара-Хада
8967   51.0568180   98.7194690  3163  вер. Хэттэг-Ула /Helteeg uul/
8968   51.0640833   98.5878686  2850  вер. Унг-Тайга
8969   51.1106278   98.6299416  2818  вер. Джолгын-Тайга
8970   51.1185227   98.9643821  2436  вер. Цаган-Ула
8971   51.1189264   98.8826621  2898  вер. Онголог-Ула
8984   51.2267108   98.5532894  2614  вер. Дорш-Ула
9179   51.0581889   98.7058059  2671  пер. Эльдорадо, 1А-1Б
9180   51.2057610   98.7449990  2305  пер. 9180, 1А
