# id   lat         lon           alt   title /other title/, cat
13144   32.3953489   77.6343739  4540  пер. Kunzum La /Кунзам/, н/к
13145   32.4192169   77.6279919  4684  пер. Balhamo /Баламо/, 1А
13148   32.3514100   77.5557150  6264  вер. CB13
13149   32.3711670   77.5669180  6078  вер. CB14
13181   32.4192869   77.7722739  5148  вер. Ганмо
13201   32.3540550   77.7214731  6270  вер. Karcha Parbat
13203   32.3387200   77.7532600  5715  пер. Losar
13204   32.3564669   77.7755881  6160  вер. Laushar /Dungrimo/
13205   32.3648011   77.7787300  5850  пер. Gyundi
13206   32.3742869   77.7801350  6138  вер. Larimo
18420   32.4076722   77.5486306     0  вер. CB22
18422   32.4013200   77.5259600     0  вер. CB20
18423   32.3807700   77.5178500     0  вер. CB11
18464   32.4077600   77.7164700     0  вер. Tung Ringbho
18465   32.4249100   77.7032300     0  вер. Shiletakar
18466   32.4725500   77.7748800     0  вер. Pachan Horlo Dumba
18467   32.4748400   77.8205100     0  вер. Dabla Siakche 
18468   32.4803000   77.8525100     0  вер. Gangpopo
18469   32.4693300   77.8883500     0  вер. Chindan
18470   32.4178300   77.9617700     0  вер. Samgar Chhomo
18471   32.4152400   77.9961500     0  вер. Painyan
18474   32.4448400   77.6472800     0  вер. Chhidukpa
18475   32.5066500   77.6380200     0  вер. Pingulung Asma
18506   32.3601900   77.7747800  6090  вер. Num Themga 
18507   32.3873600   77.7878400  6015  вер. Peak 6015
