# id   lat         lon           alt   title /other title/, cat
7314   53.9874439   96.0877810  1565  пер. Комаринский /Комариный, Тофаларский/, н/к
7315   53.9092174   96.1714705  1358  пер. Междуречный /Проходной/, н/к
7316   53.8939510   96.0077550  2891  вер. пик Грандиозный
8449   53.9603235   96.1286180  2320  вер. Медвежья
8457   53.9560834   96.3749965  2389  вер. Плохая
8531   53.9787133   96.4239913  2040  пер. Багайский, 1А
8554   53.9701333   96.1232167  1895  пер. Пихтовый /Медвежий/, 1А
8557   53.9799025   96.1203885  2200  пер. 8557 /Пихтовый - Поперечный/, 1А-1Б
8558   53.9830308   96.4223360  2000  пер. 8558 /Б.Кишта - Багай/, 1А-1Б
8569   53.8466608   96.1334659  2569  вер. Раздольная
8571   53.8511113   96.2196676  1840  пер. 8571, 1А
8572   53.8431303   96.1906914  2260  пер. Куйбышевский, 1Б
8573   53.8537984   96.1586777  2300  пер. Туманный, 2А?
8587   53.9894922   96.4976005  1840  пер. Тельшяйский, 1А
9327   53.6898583   96.4278013  2300  вер. Запевалиха
9332   53.8871134   96.0003127  2290  пер. Щель, 2А*
9343   53.9527215   96.2127010  2140  пер. 9343, 1А
9373   53.7735507   96.0822310  1380  пер. Таежный, н/к
9386   53.9648769   96.1717381  1980  пер. Медвежий
9442   53.9879900   96.4158420  2174  пер. 9442, 1А-2А
9443   53.9938640   96.4080809  2401  вер. 2401
9444   53.9951710   96.3993630  2223  пер. 9444, 2А-2Б
9445   53.9944810   96.3928509  2405  вер. 2405
9446   53.9963639   96.3915019  2373  пер. Заоблачный, 1А-1Б
9491   53.8430833   96.0013667  2132  пер. Прорыв, 1Б
9492   53.8476333   96.0862167  2170  пер. Междолинный, 1А
9493   53.8609000   96.1029333  1949  пер. Песчаный, 1А
9494   53.9540167   96.1151000  1878  пер. Кизирский, н/к
9495   53.9380556   96.2300000  2150  пер. Кустистый, 1А-1Б
9901   53.8497222   96.1411111     0  вер. Балда
10616   53.8844167   96.0390667  2080  пер. Шелковникова /Васькин/, 1A
14303   53.8909400   96.0054900     0  пер. Подарок, 1Б
