# id   lat         lon           alt   title /other title/, cat
10070   39.3675120   68.0541550  1773  вер. Сурхоби
10071   39.3500030   68.0724910  1821  вер. Ковона
10072   39.3578530   68.1060390  2633  вер. Гетчаг
17576   39.3765100   68.1513700  2560  пер. Огба-Риват
17577   39.3792700   68.1172800  2763  вер. Ляйлокча
17578   39.3844700   68.0507800  1633  вер. Каллагач
17579   39.3767600   68.0682000  2142  вер. Юра
17580   39.3897700   68.0378800  1635  вер. Падара
17581   39.4095200   68.0323100     0  вер. Карамонхона
17582   39.4026800   68.0836300  2062  вер. Пиштидеал
17583   39.4050100   68.2203500  2291  пер. Чукалик, 1А
17649   39.5417100   68.4937500     0  пер. Искадар
17650   39.5365500   68.4479100  4029  вер. Шаукартау
17651   39.5389300   68.3785600  3058  пер. Чандыр
17652   39.5415100   68.3422600  3247  пер. Вишкент
17653   39.5496500   68.2980500  3566  вер. Гуралаш
17654   39.5599800   68.2820000     0  пер. Гуралаш
17655   39.5548200   68.2258700     0  пер. Базарханым
17656   39.5547500   68.2079300  3401  вер. Базарханым
17664   39.6207600   68.3129000  2745  вер. Кульсу
17665   39.5915400   68.3795100  2612  вер. Куян
17666   39.5628200   68.4365800  3145  вер. Акташ
