# id   lat         lon           alt   title /other title/, cat
8995   50.7913869   99.8628714  3073  вер. Нарт-Ула
8996   50.7736697   99.8406476  2200  пер. Нарт-Дава, н/к
8997   50.8236691   99.8440977  2850  пер. Монгольских Туристов, зим.1Б*
8998   50.7624550   99.7707207  2957  вер. Увэр-Босхотын-Улан-Хад
8999   50.7628974   99.5792432  3087  вер. Дэлгэр-Хан-Ула
9000   50.8994729   99.5773267  2304  вер. Алхайн-Годзгор
9005   50.8749860   99.9364128  2238  пер. Хорьдалын-Даба, н/к
9010   50.9619780   99.9277697  2948  вер. Шаргын-Хавтгын-Ула
9071   50.6985838   99.8933496  2721  вер. Тэмэн-Султ-Ула /Тэмээн суулт уул/
9072   50.6876376   99.7395734  2477  вер. Ямат-Ула /Ямат уул/
9075   50.9990681   99.6543140  1615  вер. Эмгэний-Хаш-Ула
9092   50.7069978   99.5966300     0  вер. Уран-Душ-Ула
9173   50.9272339   99.9396480  2438  пер. Белой Собачки, 1А, зим.1А
9174   50.8292890   99.7490899  2725  пер. Потешных Каньонов, 1А-1Б, зим.1А-1Б
9175   50.8352410   99.7498999  2995  вер. 2995
9176   50.8581990   99.7431339  2537  пер. Санный, 1А, зим.1А
9177   50.8718256   99.6412693  3086  вер. Bituu uul
