# id   lat         lon           alt   title /other title/, cat
9015   51.1310171   99.8463636  2025  вер. Байц-Ула
9016   51.1656311   99.9099181  2409  вер. Маратын-Ула
9017   51.1965977   99.8248616  2265  вер. Хушиг-Ула
9018   51.2161130   99.9118214  2587  вер. Хонин-Ундэр
9019   51.2052628   99.7526559  2086  вер. Увэлджо-Ула
9020   51.2044245   99.6548518  1863  вер. Товго-Толгой
9023   51.2823001   99.8870500  2824  вер. Дархинт-Ула
9024   51.2999082   99.8464321  2744  вер. Сул-Ула
9073   51.0548957   99.7589305  1770  вер. Бага-Толгой
9074   51.0629162   99.8109858     0  вер. Их-Толгой
