# id   lat         lon           alt   title /other title/, cat
 181   65.0150342   59.4935575  1721  вер. Колокольня
 183   65.0510667   59.7961500  1078  пер. Студенческий /Буревестник, N 78/, 1А
 184   65.0455806   59.7580000  1662  вер. Манарага
 185   65.1251800   59.7881100  1060  пер. Тобик /Холодный/, н/к
 186   65.2969800   59.7386700   820  пер. Долгий /Волчий, Крестовый, Тракторный, Проходной, Осыпной, Западно-Саледский, Каменистый, Индысей/, н/к
14146   65.1051700   59.9446700  1023  пер. Олений /N 79/, 1А
14147   65.0761800   59.8770300  1090  пер. Спартак /Энергетиков/, 1Б
14148   65.0873900   59.8813200  1192  пер. Спартак Сев., 1Б
14149   65.1314600   59.7685400  1070  пер. Холодный /Каменистый, Каскадный/, 1А
14150   65.1404100   59.8835600  1410  пер. Лунвож /КТМЗ/, 1Б-2А
14199   65.0679300   59.8277700  1170  пер. Обманщик, 1А
14200   65.1034400   59.9678400  1450  пер. Падежавож, 1Б
14201   65.1629900   59.8960900  1442  пер. Рихтера, 2А
14202   65.1740900   59.8983200  1426  пер. Воейкова, 2А
14203   65.1812300   59.8729100  1380  пер. Долгоозерный, 1Б
14204   65.2255100   59.7954900   890  пер. Девчата, н/к
14205   65.2479400   59.8768600   990  пер. Алькес, н/к
14206   65.2755200   59.8923100   843  пер. Форельный /Восток/, н/к
14208   65.2950500   59.8840700   940  пер. Становой, н/к
14209   65.2976300   59.8209000   810  пер. Хамбал /Хамбалъю, Ураганный, N 83/, н/к
14210   65.2446300   59.6612500   570  пер. Межозерный /Трехозерный, Межгорные Озера, Трехозерка/, н/к
14217   65.1135600   59.7956700  1000  пер. Ступенька /Кукареку/, 1А
14218   65.1565700   59.6971300  1080  пер. Пепел /Трудный/, 1Б
14222   65.0132400   59.4902800  1382  пер. Колокольный Юж., 2А
14223   65.0228917   59.4858083  1394  пер. Колокольный Центр., 2А
14224   65.0233056   59.5003528  1370  пер. Звонница, 2А
14225   65.0281000   59.4877111  1288  пер. Родственник, 2А
14226   65.0496900   59.4638400  1105  пер. Водопадный, 1Б
14227   65.0778500   59.5074500  1100  пер. Колокольный Сев. /N 76/, 1Б
14264   65.1367170   59.8572830  1370  пер. Кристалл, 2Б
15496   65.1322583   59.8727417  1480  пер. Капканвожский, 1Б*
15499   65.0980917   59.8851861  1423  пер. Олений Западный, 1Б
15500   65.1541944   59.8964306     0  пер. б/н, 1Б
15614   65.2155800   59.3981000   804  вер. Маяк
