# id   lat         lon           alt   title /other title/, cat
 243   39.1728730   71.6447930  3600  пер. Деранг /Сарыбулак/, н/к
 245   39.2368330   71.7446670  4500  пер. Поиск, 2А
 246   39.2093330   71.7336670  4600  пер. Каменные палатки, 2Б
 247   39.2431670   71.7531670  4650  пер. Гулома ледовый, 2Б
 248   39.2810556   71.8237778  4750  пер. Заалайский, 3А
 249   39.2862970   71.8375040  5000  пер. Таш-Мачет, 2Б
 250   39.2903611   71.9091111  5360  пер. Фронтовиков, 3Б
 251   39.2858870   71.8728630  5300  пер. Фронтовиков З., 3А
 253   39.3305380   71.9508800  4900  пер. Саз, 2Б
 267   39.3075680   71.7733730  3850  пер. Однозначный, 1А
 271   39.3014920   71.8233170  4800  пер. Ожидание /Ожиданий/, 2А
 272   39.3104167   71.8352333  4250  пер. Трех Пингвинов, 1Б
 273   39.3098989   71.8158131  4600  пер. Дальний, 2А
 274   39.3210100   71.9046000  4600  пер. Локомотив, 2А*
 282   39.3165000   71.9975000  4800  пер. Брод, 1Б
 284   39.1539250   71.7446167  3600  пер. Ходжатау В., н/к
 285   39.1576667   71.7818333  3500  пер. Мук, 1А
 286   39.2076690   71.7918530  4000  пер. Ширвоза, 2А
 287   39.1567028   71.7819472  3600  пер. Древний, 1А
 288   39.2886944   71.8434167  5013  пер. Купол /5013/, 2А
 289   39.2773420   71.8734940  5000  пер. УГТЭ, 2Б
 290   39.2715220   71.9085260  5300  пер. Энтузиаст, 3А*
 292   39.2997222   71.9669722  4900  пер. 1500 лет г.Киеву /Поисковый/, 2А*
 295   39.3214639   71.9354972  4982  пер. Шве, 3Б*
 296   39.2876190   71.8519630  4800  пер. Ионова, 3А
 299   39.2360480   71.9103010  5900  вер. Сат, 3А*
 300   39.2704880   71.9248390  5621  вер. Сурхангоу, 3А
2910   39.3072089   71.9278439  4800  пер. С/к "Наука", 2А*
2974   39.2645900   71.9147050  5200  пер. Сурхангоу /Сурхангау, Сурхантау/, 2Б
3060   39.1022000   71.9305694  5070  пер. Фестивальный, 3А
3061   39.1075000   71.9517722  5050  пер. Василия Белова, 2А
3062   39.0838710   71.9841950  5867  пер. Корженевской, 3А
3063   39.0976972   71.9770111  5180  пер. Бабушкина /Седловина Бабушкина, Седловина, Гармо/, 3А
3111   39.0216333   71.5553417  5600  пер. Тиндаля, 3Б
3112   39.0338472   71.5856944  4900  пер. 50 лет СССР /Школьный/, 3А*
3114   39.0183833   71.5965000  4570  пер. Тамара, 1Б*
3115   39.0086333   71.6144333  4600  пер. Надежда, 2Б
3124   39.1159440   71.5124440  4300  пер. Дрезден, 1А
3125   39.0629833   71.5241750  4730  пер. Мук /Добровольцев, ЦТ/, 1Б
3126   39.0556630   71.5273220  4530  пер. Желтое седло /Мук Верх./, 2А
3127   39.0680361   71.5963083  3909  пер. ПКТ /Петроградского клуба туристов, Разведочный/, 1Б
3128   39.0812270   71.5945650  4550  пер. Рыжий верблюд, 1Б
3129   39.0905131   71.6363061  3906  пер. Иргет /Иргай, Рыжий, Обходной/, 1Б*
3130   39.1198111   71.6757889  3399  пер. Белькандоу /Цаталь/, н/к
3131   39.0604500   71.6175167  4560  пер. Ташлык, 2Б
3132   39.0510306   71.6008194  4680  пер. Шагазы, 2Б
3133   39.0444000   71.5982333  5000  пер. Гребень Шагазы, 3А
3134   39.0364500   71.6132028  4756  пер. Комсомолец Кубани, 2Б*
3135   39.0352361   71.6349444  4600  пер. Екатерина, 3А
3137   39.0694750   71.7542740  4500  пер. Рыжий, 2Б
3138   39.0428800   71.7840900  5200  пер. Бырс С., 3А
3139   39.0258583   71.7887583  5300  пер. Бырс В., 3Б
3140   39.0150361   71.7751083  5450  пер. Бырс Ю., 3А
