# id   lat         lon           alt   title /other title/, cat
8442   53.9752643   95.7327778  2403  вер. Острая
8443   53.9810792   95.6503612  2240  вер. Диков Рог
8456   53.8255044   95.9401590  2312  вер. Маралья
9350   53.9166833   95.9803833  1746  пер. Отрожный, 1А
9351   53.9036500   95.9287167  2117  пер. Стамборовского, 1А
9382   53.9063464   95.9270240     0  пер. 9382 /Пашкина - Сенчит/
9384   53.9041188   95.9223342     0  пер. Сенчит, 1Б
11610   53.8852870   95.7646770  2236  вер. Отдельная
11611   53.7834090   95.6951300  2041  вер. Конечная
13095   53.9740481   95.6557019  1930  пер. Приятный, 2А
14304   53.8827400   95.9954500     0  пер. Зеро
14310   53.9676000   95.7159800  1820  пер. Ягодный, 1А
14311   53.9699200   95.7331500  2080  пер. Межозерный, 1А
14473   53.9020600   95.9686700  2120  пер. Путь домой, 1Б
15566   53.9225000   95.8033333  2020  пер. Наслаждение, 1А
15567   53.9419444   95.7455556  2005  пер. Затяжной, 1А
15568   53.9594444   95.7277778  2148  пер. Хитрый, 1А
15577   53.9866667   95.6086111  2035  пер. Задорный, 1А
