# id   lat         lon           alt   title /other title/, cat
11256   62.6372360  140.9200550  2480  пер. Переметный, 1А
11257   62.6185540  140.9500070  2740  пер. Ворота Бургали, 2А
11258   62.6047770  140.9516940  2795  пер. Мус-Хая Вост., 2А
11259   62.6041600  140.9412660  2959  вер. Мус-Хая
11260   62.6066700  140.9588430     0  вер. Динозавр
11336   62.5889550  140.8967628  2350  пер. Проходной, 1А, зим.1Б
11337   62.5885840  140.9137000  2550  пер. Ледовое Плато, 2А, зим.1Б
11338   62.5977760  140.9441409  2750  пер. Мус-Хая Южн., 1Б
11350   62.4878020  140.4991360  1680  пер. Тыры, н/к, зим.н/к
11351   62.5153090  140.7181980  2360  пер. Аметистовый, 1А
11352   62.5225320  140.7833760  1920  пер. Ниткан, н/к, зим.1А
11353   62.5130680  140.8796410  2433  пер. Машерова, 1Б
11368   62.6203780  140.8034390  2062  пер. Станция, н/к, зим.н/к-1А
11373   62.6288474  140.7879760  2100  пер. Комнано, н/к, зим.н/к
11380   62.5610180  140.8607490  2600  пер. Одинокий, 1Б
11381   62.5539520  140.8297250  2600  пер. Бастион, 2А
11382   62.5422814  140.8407360  2500  пер. Кнорий, 1А
11383   62.5804310  140.8917890  2650  пер. Бермана, 2А
11384   62.5273300  140.8481120  2500  пер. Зубр, 2А
11385   62.5353480  140.8331240  2500  пер. Исыть, 1Б
