# id   lat         lon           alt   title /other title/, cat
3746   42.9766306   42.9754722  2722  пер. Чхуднер /Чхундери/, н/к
3747   42.9844000   42.9975806  2790  пер. 3050 /Рододендронов/, 1А
3757   42.8874840   42.9763690  2899  пер. Гарваши /Горваши/, н/к
3758   42.8810880   42.9462850  2831  пер. Латпари /Лотпари, Латпарский/, н/к
3761   42.9022011   42.7769731  3040  пер. Лассиль /Ласиль/, 1А
3762   42.8993167   42.7574361  3356  пер. Кубанского мединститута, 1А*
3763   42.9000007   42.7468619  3200  пер. Цильдра-Луор /Цильда, Луор Вост./, 1А
3764   42.8959090   42.7335160  3128  пер. Луор /Луор Зап./, 1А
3765   42.9085583   42.5761861  3482  пер. Гайдара, 2Б
3767   42.9194000   42.5346170  3427  пер. Джвари /Лайла/, 1Б
3770   42.8919972   42.5707139  2874  пер. Джевырылд /Тавери/, н/к
3771   42.9090610   42.7559840  3461  пер. Ели, 1А
3772   42.9174020   42.7599630  3191  пер. Аршира-2, 1А
3773   42.9334694   42.6503028  2629  пер. Табири /Хачи/, н/к
3774   42.9601111   42.5223472  3097  пер. Чижди, 1А
12241   42.9683890   42.5165990  3119  вер. Чижди
12242   42.9204040   42.5559770  4008  вер. Лайла-Лехели
12243   42.9152500   42.5552470  4000  вер. Лайла Юж.
12244   42.9257920   42.5531790  3991  вер. Лайла Сев.
12248   42.8644580   42.9704140  2793  вер. Гарваши
12249   42.9068420   42.8645340  3146  вер. Гур
12250   42.8883960   42.7637370  3494  вер. Ласиль
12251   42.8916090   42.9063120  2900  пер. Мишури, 1А
12253   42.9038030   42.7531220  3558  вер. Мекоиж
12254   42.8742780   42.7499770  3259  вер. Муцу
12255   42.8869240   42.7014640     0  вер. Кубай
12256   42.8909550   42.6949190  3533  вер. Царци
12257   42.9108350   42.6417470  3750  вер. Ладура /Гвадараши/
12258   42.9059070   42.6618090     0  вер. Дадаш
12259   42.9131210   42.7574700  3560  вер. Некпаш
12260   42.9288490   42.7613950     0  пер. Аршира-1, 1А
12384   42.9637540   42.9477180  3036  вер. Чхундери
12385   42.9727140   42.9181040  3001  вер. Лагильда-Загар
12386   42.9834810   42.8922360  2668  вер. Муркмуляр
12395   42.9627970   42.7087530  2410  вер. Занал
12396   42.9638360   42.7780980  3050  вер. Тотан
12397   42.9364830   42.8068750  3071  вер. Лалтбаш
12398   42.9426540   42.6523050  2821  вер. Хачи
12399   42.9424240   42.9819790  3132  вер. Шкедер
12402   42.8743600   42.5092960  2890  вер. Лухша
12404   42.8540430   42.5776380  2977  вер. Ляхаш
12405   42.8404620   42.7485220  2869  вер. Гульдаш
12406   42.8530600   42.7052840  2665  вер. Жибе-Лахе
12408   42.7399950   42.5470830  2667  вер. Дюростави
12409   42.7828110   42.5273270  2271  вер. Бичгати
12410   42.7705910   42.7857780  2191  вер. Калиш
12411   42.7965760   42.8507530  3043  вер. Текали
12412   42.7347690   42.8809000  2493  вер. Гунуристави
12413   42.7638010   42.8970690  2953  вер. Тетекари
12414   42.7160300   42.8404260  2273  вер. Джазинистави
12415   42.7671480   42.9347630  2801  вер. Рокал
12416   42.7587481   42.9731781  2442  пер. Джвари, н/к
12417   42.7292350   42.9964770  2504  вер. Цитури
12418   42.6738770   42.9770190  2194  вер. Хорошистави
12419   42.7016640   42.6653240  2941  вер. Санерия
12420   42.7336710   42.6552330  2406  вер. Ламаза
12421   42.7084610   42.6120160  3174  вер. Цикури
12422   42.6890530   42.6037800  2920  вер. Сазамтра
12423   42.6759540   42.5400910  2605  вер. Вицилдаш
12424   42.7542590   42.6807720  2116  вер. Шви
12480   42.8409040   42.6008180  3278  вер. Ацлар
12482   42.9264510   42.5127980  3700  пер. Джвари Зап.
12483   42.9175330   42.5555500  3850  пер. 12 фестиваля МС, 2Б
12556   42.9547869   42.5315431  3200  пер. Хумирула, 1Б
12572   42.9428100   42.5445220  3373  пер. Северо-Лайлинский /Свипи/, 1Б
14686   42.9845833   42.9977667  2800  пер. Рододендронов, нк
15441   42.9850250   42.9984972  2900  пер. Рододендронов Верхний /Чхундер Верхний/, 1А
15831   42.9290800   42.5486400  3700  пер. Чолла, 2Б
