# id   lat         lon           alt   title /other title/, cat
   6   43.2544100   42.8533700  3940  пер. Куллумкол, 1Б
   9   43.2413017   42.7480233  3270  пер. Джаловчат, 1Б
  10   43.2390183   42.7181067  3310  пер. ВЦСПС, 1Б
  11   43.2347183   42.7315733  3340  пер. Курмычи, 1Б
  12   43.2163504   42.7707096  3500  пер. Койавганауш /Койауганауш/, 1А
  13   43.2079683   42.7734250  3521  пер. Жандарм, 2Б
  14   43.1935000   42.7737000  3540  пер. Гумачи, 2А
  16   43.2652700   42.9901200  3300  пер. Сарын, 1А
  20   43.2639900   42.9233400  3850  пер. Килар /Киллар/, 1Б
  21   43.2544312   42.9087343  3850  пер. Семеновского, 2А
  22   43.2446395   42.8943750  3963  пер. Moondark /Луноход, Мунадак/, 2Б*
  24   43.2423003   42.8899637  4000  пер. Плечо Джайлыка, 3А
  25   43.2767087   42.8295068  3480  пер. Водопадный, 1Б
  26   43.2722768   42.8260198  3600  пер. Суллукол, 1Б
  27   43.2718124   42.8332755  3700  пер. 30 лет советского альпинизма, 2А
  28   43.2781760   42.8436785  3630  пер. Студенческий, 1Б
  29   43.2589845   42.8555287  3740  пер. Спартакиады, 2А
  30   43.2536300   42.8612600  4000  пер. Тютю З., 2А
  31   43.2437999   42.8798188  4100  пер. Джайлык (Тютю-Джайлык), 3А
  33   43.2373900   42.8865600  3900  пер. Донкина, 2Б
  34   43.2439472   42.8846611  4200  пер. Чегемский, 2Б
  35   43.2297778   42.8831194  4200  пер. Кичкидар, 2Б
  50   43.3324503   42.5954803  3550  пер. Ирик, 1Б
  51   43.3223379   42.6126298  3600  пер. Ирик Восточный /Советский Воин, Звезда/, 1Б
  52   43.3156424   42.6239321  3819  пер. Российских Офицеров, 2А
  53   43.3203475   42.6345651  3500  пер. Ритенок, 2А
  55   43.3238747   42.6504411  3400  пер. Грач, 1Б
  56   43.3246095   42.6458722  3400  пер. Дополнительный, 1А*
  57   43.3178397   42.6529016  3687  пер. Мукал, 1Б, зим.н/к-1А
  59   43.3139523   42.5160769  3620  пер. Терскол, 1Б*
  60   43.3008500   42.5262800  3600  пер. Терсколак, 1Б
 539   43.2272806   42.9100889  3950  пер. Седло Чегема, 2А
3643   43.3291439   42.5994629  3784  пер. Ирины Молотиловой, 1Б*
3644   43.3247315   42.6226489  3740  пер. Мукал-Мкяра, 1Б
3645   43.3282500   42.6249444  3761  пер. Мукал-Мкяра Ложный, 3А
3646   43.3208636   42.6449669  3500  пер. Владимира Шорина, 1Б*
3647   43.2983378   42.6359528  3570  пер. Кубасанты, 1А*
3693   43.1881000   42.6794000  3600  пер. Бжедух, 2Б
3694   43.2721000   42.9311000  3900  пер. Штернберга, 2А
3695   43.2524751   42.9048171  3900  пер. Семеновского Южный, 2Б*
3697   43.2098333   42.8781944  3765  пер. Голубева, 2А
6436   43.3266823   42.6520238     0  пер. Грач Нижний, 1Б
6437   43.3166812   42.6744498  3522  пер. Зуpбаган, н/к-1А
6439   43.2423498   42.8505601  3950  пер. Шогенцукова, 1Б, зим.1А
7128   43.2741412   42.5424435  3383  пер. Солдатский, 1А
7129   43.2770896   42.5534609  3650  пер. Суаккалар, 1Б*
7511   43.3227848   42.6479302  3899  вер. Мукал
7512   43.3264773   42.6016319  4045  вер. Ирик
7522   43.3172943   42.6601874  3827  вер. Сылтранкельбаши
7524   43.3209620   42.6206111  4014  вер. Советский Воин
7526   43.3138897   42.6283157  4011  вер. Кезгенбаши
7527   43.3049202   42.6300238  3642  пер. Кезген, 1А
7528   43.2928085   42.6345169  3659  вер. Кубасанты
7529   43.2945676   42.6357895  3550  пер. МЧС, 1Б
7530   43.3208771   42.6402379  3729  пер. Бауманец, 2А
7534   43.3310781   42.5415924  3753  пер. Ирик-Ирикчат /Медвежонок/, 2А
7535   43.3233119   42.5447952  3490  пер. Ассоль, 1Б
7536   43.3194154   42.5457776  3655  пер. Фрези Грант, 1Б
7537   43.3252555   42.5511149  3485  пер. Тренировочный, 1Б-2А
7538   43.2937421   42.5290707  3790  вер. Терсколак
7546   43.2716926   42.5406862  3531  вер. Итколбаши
7547   43.2784626   42.5472190  3776  вер. Сарыколбаши-Терсак
7548   43.2744827   42.5867663  3501  вер. Тегенеклибаши
7555   43.3112962   42.7062256  2931  вер. Сарыкол
7556   43.3154255   42.6645926  3672  пер. Нейтрино /Нейтринка/, 1Б*
7557   43.3026771   42.6331241  3650  пер. К2 /Кезген-Кубасанты/, 1Б
7560   43.3069350   42.5190451  3423  пер. Скальник, 2А
7561   43.3049079   42.5228413  3524  пер. Терскол Скальный, 2А
7562   43.2827090   42.5414797  3529  пер. Сарыкол, 1Б*
7563   43.2744371   42.5562481  3584  вер. Артыккая
7959   43.2525716   42.8701387  4404  вер. Тютюбаши
7960   43.2696088   42.8405429  4251  вер. Суллуколбаши
7961   43.2897546   42.8129400  3200  пер. Челмас-Камышсу, 1Б?
7962   43.2852798   42.8226976  3600  пер. Челмас-Сабалык-1, 1Б
7963   43.2933620   42.8276119  3300  пер. Челмас-Сабалык-2, 2А?
7964   43.2814964   42.8258670  3924  вер. пик Ротор
7965   43.2731210   42.8299929  3985  вер. пик Сталь
7966   43.2730202   42.8155729  3850  вер. пик Северсталь
7967   43.2670181   42.8454791  4118  пер. Плечо Суллукола, 3А
7968   43.2886620   42.8566578  3500  пер. Сабалык-Тютю, 2Б?
7969   43.2953629   42.8497160  3450  пер. 7969, 1Б?
7970   43.2654121   42.8511617  4202  вер. пик Спартакиады
7971   43.2631364   42.8516000  4036  пер. Спартакиады Верх., 2А*
7972   43.2611660   42.8531081  4101  вер. 4101
7973   43.2542482   42.8587418  4136  вер. 4136
7974   43.2514719   42.8446994  4141  вер. Куллумколбаши
7975   43.2499412   42.8271770  3921  вер. Терменбаши
7976   43.2445130   42.8641795  4081  вер. Шогенцукова
7977   43.2448062   42.8760227  4014  пер. Суворова, 3А
7978   43.2407437   42.8838449  4424  вер. Джайлык
7979   43.2356829   42.8622232  3676  пер. Хвост Дракона, 1Б
7980   43.2397694   42.8762171  3800  пер. Хвост Дракона Верхний, 1Б-2А
7981   43.2584613   42.9167998  4142  вер. Кенчатбаши
7982   43.2582751   42.9254003  3923  пер. Надежда /Киларский/, 1Б
7983   43.2659365   42.9227959  4064  вер. Орелюбаши
7984   43.2906420   42.9185936  4126  вер. Аджиколчатбаши
7985   43.3006571   42.9135609  3848  вер. Аджиколчат
7986   43.3058156   42.9046971  3714  пер. Пионер, 1Б*
8848   43.2988889   42.9838889  3530  пер. Сакашиль, 1Б
9459   43.2862000   42.9322000  3980  пер. Каярта Западный, 2А
9462   43.3067000   42.9065000  3712  пер. Аджикол, 1А
9675   43.3210667   42.9947278  3081  пер. Сакашиль Нижний (Вост.), 1А
9676   43.3176833   42.9736250  3270  пер. 14 съезда ВЛКСМ, 1А
9677   43.3187500   42.9416389  3528  пер. Юность, 1А
9678   43.3232722   42.9377417  3394  пер. "Ачикан", 1Б
9679   43.3041722   42.9450611  3683  пер. Хуналы Северный, 1Б
9681   43.2873333   42.9390611  3923  пер. Шахтер, 2А
9682   43.2934444   42.9503500  3921  пер. Каярта Вост., 2А
9683   43.2890278   42.9250194  3992  пер. 100-летия Фрунзе, 1Б
9684   43.2966972   42.9171278  3879  пер. Аджикол, 1Б*
9685   43.3033556   42.9892028  3579  пер. Сталинград, 1Б
9686   43.3105056   42.9890500  3414  пер. Курской битвы, 1А*
9688   43.2995222   42.9723639  3809  пер. Тула, 1Б
9689   43.2971250   42.9581083  4002  пер. Узловой, 2Б
9690   43.3149194   42.9701889  3396  пер. Одиннадцати, 1Б
