# id   lat         lon           alt   title /other title/, cat
3318   43.6447917   40.4999861  2545  пер. 4-х, 1А
3320   43.6035417   40.6075028  2745  пер. Лабинский /Лавинский/, 1А
3321   43.6036167   40.6181500  2850  пер. Мзымта, 1Б*
3322   43.6242825   40.5447523  2500  пер. Юлия, 1Б*
3323   43.5992278   40.6500361  2700  пер. Чернореченский, 1А
3324   43.5987139   40.6564528  2749  пер. Смидовича, 1А
3325   43.5944111   40.6575028  2801  пер. Девяти /9-ти/, 1А
3326   43.5800800   40.6583400  2745  пер. Цындышхо, 1А
3327   43.5669583   40.6587278  2823  пер. Кардывач, 1А
3328   43.5602111   40.6666222  2800  пер. 13-ти /Тринадцати/, 1Б
3330   43.5375972   40.6909556  2700  пер. Аджара, 1А
3337   43.6143333   40.6224500  2765  пер. Крутой, 1А
3338   43.6476833   40.6102167  2980  пер. Пешеходный, 1А
3339   43.6572000   40.5980000  3150  пер. Григора, 2Б
3340   43.6646833   40.5921833  2995  пер. Цахвоа, 1Б
3343   43.5268333   40.5801500  2130  пер. Ацетукский, н/к
3344   43.5432667   40.6048667  2106  пер. Ахукдарский, н/к
3345   43.5554528   40.6457222  2500  пер. Кутехеку, н/к
3346   43.5292611   40.5556861  2280  пер. Рейнгардта, 1А
3354   43.5178083   40.7571306  2450  пер. Дамхурц Зап., н/к
3355   43.5027389   40.7885944  2400  пер. Дамхурц Вост. /Дамхурц/, н/к
3356   43.4918694   40.8215778  2360  пер. Макера, н/к
3357   43.4866806   40.8585833  2350  пер. Чамхар, н/к
3359   43.4565500   40.8946333  2492  пер. Адзапш, н/к
3360   43.4268167   40.9311833  2642  пер. Санчара, н/к
3361   43.4207333   40.9499667  2738  пер. Аллаштраху, н/к
3362   43.4280291   40.9818349  2760  пер. 46-й армии, 1А
3363   43.4318556   40.9954833  2800  пер. Грыбза /Грибза/, 1Б-2А
3370   43.5409136   40.7164023  2350  пер. Квата, н/к
3371   43.5398800   40.8415000  2500  пер. Семиозерный /Озерный Юж./, 1А
3372   43.5294778   40.8131583  2650  пер. Чергид, 1А
3373   43.5123058   40.9073246  2450  пер. Минводы /Дружба, Миронова/, н/к
3374   43.4329594   40.9813817  2850  пер. Васильева /Мужества/, 1Б
3377   43.5036889   40.7725611  2300  пер. Лашипсе, н/к
3378   43.4822500   40.6968500  2000  пер. Анчха, н/к
3383   43.3868333   40.9636333  2050  пер. Чамашха, н/к
3384   43.3625833   40.9651167  2080  пер. Цыбишха, н/к
3426   43.6571167   40.9766167  2850  пер. Кыртхуа /Седой/, 1А*
3427   43.6491028   40.9766722  2780  пер. Загедан /Загеданский/, 1А*-1Б
3429   43.6647250   40.9541028  2700  пер. Уруп-Загедан, 1А
3443   43.6468820   40.9575017  2650  пер. Шхуанта, 1А
6400   43.5871607   40.6188061  2700  пер. Лоюб, 1А
6423   43.6528667   40.6085000     0  пер. Борчевского, 3А
7339   43.5551550   40.7265489  2500  пер. Квата Северный /Квата Ложный/, 1А*
7344   43.5976114   40.6022564  2815  пер. Турист, 1А-1Б
9501   43.6619950   40.9762204  3101  вер. Седая /Скала Орлов/
9502   43.6453442   40.9639325  2760  пер. Загеданских озер, 1Б
9503   43.6382611   40.9678131  2640  пер. Надежда, 1Б
9504   43.6299110   40.9736679  2648  пер. Ажога /Уруп-Джога/, н/к
9505   43.6259090   40.9880230  2646  пер. Уруп-Пхия, 1А
10278   43.5250472   40.8124806  2642  пер. Мамхурц Верхний, 1А
10953   43.6513500   40.9980200  2740  пер. Золотое дно, 1А
10972   43.6514000   40.9789611  3085  вер. Загедан-Скала
10973   43.6499083   40.9552222  2750  вер. Шхуанта
10990   43.6254200   40.7612500  3190  вер. Ткач
10991   43.6269700   40.7743000  3100  вер. Ткачиха
10992   43.6420389   40.7648139  3012  пер. Тихий, 1А
10994   43.6219400   40.7602600  3020  пер. Шоколадный, 1Б
10995   43.6293639   40.8440333  2408  вер. Мамхурц
10996   43.5320900   40.8382000  2403  пер. Мамхурц-Макера, 1А
10998   43.6129600   40.7317300  2950  пер. Имеретинский, 1Б*
11005   43.4964900   40.8966100  2490  пер. Студенческий, 1А
11054   43.4298944   40.9829722  3002  вер. Грибза
11055   43.4260389   40.9444222  2811  вер. Шира
11062   43.4544694   40.9358667  2959  вер. Санчара
11063   43.4874667   40.8450111  2664  вер. Чамхар
11064   43.4669778   40.6778194  2696  вер. Анчха
11065   43.4924417   40.7598444  2473  вер. Каменистая
11068   43.5010889   40.9116833  2400  пер. Мачицко, н/к
11103   43.6630306   40.9700778  2900  вер. Седая Малая
14591   43.4640722   40.9348000  2702  пер. Кислый, 1Б
14785   43.5391528   40.8046806  2525  пер. Мамхурц, 1А
14786   43.5347170   40.7366670  2544  пер. Московский Суворовец, 1Б*
14965   43.6450167   40.9436500  2586  пер. Бабочка, 1А
14968   43.6435056   40.9621917  2835  вер. 2835, нк
15117   43.5103700   40.8146600  2620  пер. Семи озер, 1А
15121   43.6153250   40.7567444  3050  пер. Каскадер, 2А
15122   43.6089528   40.7510806  3020  пер. Поднебесный, 1А*
15123   43.6092028   40.7396639  3010  пер. РЕНЕ, 2Б
15124   43.6271306   40.7229278  3100  пер. Панорамный /Марьинский, Киевских безработных/, 1Б
15125   43.6089861   40.7341722  2890  пер. С. Рыбакова, 1Б
15126   43.6480944   40.7079083  2850  пер. Трудный, 1А*
15127   43.5999722   40.7535278  2800  пер. Казаков, 1А
15128   43.6577806   40.7058917  2875  пер. Юхинский, 1А
15129   43.6030500   40.7430111  2850  пер. Ивченко, 1А
15402   43.4307806   40.9862139  2850  пер. Чертовы Ворота (ГКХ), 2А
15891   43.5641100   40.7281900  2690  пер. Шепси Юж., 1А
15892   43.5704100   40.7292400  2685  пер. Шепси Сев. (Инструкторский), 1А
15893   43.6560100   40.6929300  2840  пер. ЮК, 1А
16600   43.5470056   40.8446333  2543  пер. Озерный, 1А
