# id   lat         lon           alt   title /other title/, cat
7286   51.7183294  100.5979281  3491  вер. Мунку-Сардык
7287   51.7832413  100.6901049     0  пер. Нуху, н/к
7288   51.8070350  100.5463231  2905  вер. Ниж.Ишунда
8880   51.7375191  100.5323696  3490  вер. пик Пограничный
8881   51.7773490  100.5728300  2650  пер. Архаров, н/к
8882   51.8039670  100.6590330  2211  пер. Бажир, н/к
8883   51.7372053  100.5524711  2950  пер. Бурхан, 1А
8884   51.7348042  100.6920983  2589  пер. Бугувек, 1А
8885   51.7387600  100.6561400  2661  пер. Горелова, 1А
8886   51.7514690  100.6029500  2982  пер. Горный /Банзай/, 1Б, зим.2А
8887   51.7253350  100.6772602  2750  пер. Геологов, 1А
8888   51.7327600  100.6589900  2977  пер. ИГКТ /Скалистый/, 1Б
8889   51.7668000  100.7659000  2731  вер. пик Барун-Хола
8890   51.7368400  100.6645100  2735  пер. Мудрая Борода, 1А
8891   51.7202778  100.6036556  3440  вер. Пасмурная
8892   51.7561944  100.5758334  2750  пер. ИГУ, 1Б
8893   51.7831990  100.5823970  2615  пер. Контрастов, н/к
8894   51.7333333  100.6251389  2827  пер. Мугувек, 1А
8895   51.7253513  100.6579657  3000  пер. Монгольский, 1Б
8896   51.7275906  100.6484689  2950  пер. Пограничный, 1Б
8897   51.7337709  100.5654368  3000  пер. Победа, 1А
8898   51.7638700  100.6821500  1884  пер. Прямой, н/к
8899   51.7293700  100.5928800  2945  пер. Седло Мунку, 1А
8900   51.7869424  100.6020784  2750  пер. Средний, 1А
8901   51.7616928  100.5715895  2730  пер. Шатаевой, 1Б
8902   51.7512883  100.5814127  2648  пер. 26-го партсъезда, 1А
8903   51.7401650  100.5781640  3049  пер. Острый, 1Б
8904   51.7087885  100.7433786  2262  пер. Аерхан, 1А
8905   51.7130738  100.6593056  2960  пер. Бугота-Баян-Гол
8912   51.7553477  100.5043269  2860  пер. Солярис, н/к, зим.1Б
8913   51.7694160  100.5188120  2895  пер. Жохойский, 1А
8914   51.7200565  100.6581066  3189  вер. пик Комарова
8915   51.7252852  100.6232030  3341  вер. пик Крылья Советов
8916   51.7261870  100.6119444  3320  вер. Авиатор
8917   51.7252778  100.6091667  3391  вер. Леонова
8918   51.7530434  100.6089778  3065  вер. Катька-Дура
8919   51.7491728  100.5945972  3175  вер. Тахын-Ардын
8920   51.7560385  100.5793959  2974  вер. Конституция
8921   51.7666667  100.5752778  2914  вер. 2914
8922   51.7407718  100.5866043  3177  вер. Эскадрилья
8923   51.7420622  100.5877683  3100  вер. Ласточка
8924   51.7433895  100.5893436  3080  вер. Недотрога
8925   51.7451389  100.5933302  3190  вер. Опасная
8926   51.7346538  100.5921014  3341  вер. Динамо
8927   51.7391768  100.5888069  3160  вер. Заслон
8928   51.7376047  100.5668812  3236  вер. 3236
8929   51.7414600  100.6550600  2555  пер. Горелова С., 1А
8930   51.7374590  100.6556200  2644  пер. Горелова Ю., 1А
8931   51.7796600  100.5952900  2900  вер. Обзорная
8932   51.8743690  100.9918200  2135  пер. Янгарсык Верх., н/к?, зим.1А
8933   51.8550200  100.9435500  1570  пер. Толтинский, н/к, зим.н/к
