# id   lat         lon           alt   title /other title/, cat
7470   55.9625000  114.4263889  2231  пер. Мотайка /Мотаиха/, 1А*
7472   55.9915833  114.4263889  2300  пер. Куанда, 2А
7473   55.9414722  114.4313333  2150  пер. Подарок, 1А
7475   55.8856389  114.3373611     0  пер. Дружба, 1Б
7477   55.9929444  114.4698611     0  вер. Именинник
7480   55.9244722  114.4427778  2300  пер. Спираль, 1Б
7481   55.9213611  114.4057778  2300  пер. Дудникова, 1Б
7482   55.9341389  114.4351111  2470  пер. Троллей, 1Б
7483   55.9565278  114.4247500  2360  пер. Холодный, 1Б
10638   55.8401460  114.3111610  2270  пер. Студеный, 1Б зимой
10644   55.8765050  114.3209150  2200  пер. Дружный, 2А зимой
10645   55.8826850  114.4992830  1680  пер. Вертолетный, н/к
10647   55.8009350  114.0478220  1969  пер. Вост.Горбылок, н/к
10653   55.8333790  114.3659900  1980  пер. В.Горбылок-Бамбуйка, н/к
