# id   lat         lon           alt   title /other title/, cat
7307   54.0838200   96.5121500  2087  пер. Сигачский /Гутарский/, н/к
7308   54.0628100   96.5434800  2320  пер. Верхне-Гутарский, 1А
7309   54.0477000   96.6274400  1624  пер. Федосеева /Иденский, Кишто-Иденский/, н/к
7614   54.1281869   96.5925239  2406  пер. (Азалыгаяк-Гутара), 1А
8446   54.0387429   96.7000176  2514  вер. Кыш-Даг
8447   54.0604200   96.5340499  2627  вер. 2627
8547   54.0579104   96.5990199  2000  пер. Гутарский /Озерный/, 1А
8550   54.2369886   96.8470990  1680  вер. Сапун /Сапи-гора/, н/к
8576   54.2684387   96.6884423  1600  пер. М.Тагульский /Малый, Инжигей, Пастуховский/, н/к
8577   54.3267578   96.6825684  1480  пер. Инжигей, н/к
8579   54.2157918   96.5202816  2040  пер. 8579 /М.Сигач - М.Тагул/, н/к
8582   54.2970443   96.5950065  1807  вер. Одинокий Белок
8583   54.2796395   96.6932759  1738  вер. Пыхтун
9345   54.2807416   96.5178484     0  пер. Унгайлыкский, н/к
9364   54.1310855   96.5951908  2481  вер. Большая
13256   54.0514711   96.5240839  2274  пер. К2, 1А
14318   54.0351000   96.6398600  2330  вер. 2330
15565   54.0264944   96.6482722  1990  пер. Верхнеиденский, н/к
15588   54.1086111   96.8513889  2521  вер. Гутарский голец
15682   54.3297800   96.8377000  1872  вер. Каменный Белок
16588   54.1100000   96.6875000  2490  пер. Гутаро-иденский, 1А
