# id   lat         lon           alt   title /other title/, cat
5721   38.2901782   72.6867299  5050  пер. Московский, 2А
5756   38.2663580   73.2336940  4200  пер. ГМС, 1А
5780   37.9701990   72.5093470  4796  пер. Ахба /Гарданак, Штеклозар/, 1Б
5781   37.9781033   72.5200846  4800  пер. Ахба Лож. /Штеклозар Лож./, 1Б
5782   37.9773150   72.5405370  4556  пер. Выхынч, 1А
5783   37.9685607   72.6977637  4629  пер. Лянгар-Куталь, 1А
5813   37.9421930   72.5335390  4573  пер. Выхынч Нижн., н/к
5814   38.2586148   72.5815269  3680  пер. Усойский, н/к
5815   38.2372835   72.6114087  3992  пер. Марджанай /Шадау/, н/к
5816   37.7903078   72.7341888  3901  пер. Буромал, н/к
5817   38.0155252   72.8463150  5200  пер. Ирки, 1А
5818   38.0741145   72.6587541  5000  пер. Шайлок, 1Б
5820   37.7888514   72.7061959  4625  пер. Лянгар, 1А
5822   38.1006855   72.6310999  5000  пер. Душанбинцев, 2А*
6924   38.0886729   72.6201270  5931  вер. Кулин
6931   38.0216848   72.5216728  5260  пер. Вардара
6935   37.9637742   72.9368218  4665  пер. Марджанай
6936   37.9179795   72.8624379  4285  пер. Дузахдара
6960   38.0198957   72.8798030  4600  пер. 1288-4, 1А?
7048   37.7748880   72.8821291  3800  пер. Белос, н/к?
7049   37.7208548   72.9171520  3879  пер. Козамбес, н/к?
7050   37.6767391   72.8826547  5169  вер. Талдымазар
7051   37.6661464   72.7079214  5779  вер. Богчигир
7137   37.4185117   72.9050026  4734  пер. Юлмазор, н/к?
7138   37.4009176   72.8433569  5704  вер. Кызылданги
7210   37.9471710   72.5945680  4702  пер. Гипротранс /Гипрострой/, 1А
7211   37.9751940   72.7200510  5578  вер. Лянгар
7212   38.0015760   72.6862570  4597  пер. 7212, 1А
7213   38.0812310   72.6739110  4861  пер. Рамаиф-Икджемч, 2А
7214   38.1293220   72.6779590  4789  пер. Окно Вост., 1Б
7215   38.1250230   72.6668990  4828  пер. Окно Зап., 1Б
7216   38.1115940   72.6572480  4864  пер. 7216, 1Б
7217   38.0845820   72.6423540  4933  пер. Рамаиф, 1Б
7218   37.9133985   72.6217542     0  пер. Чапдарский, 2Б
7219   37.9433940   72.6560600  4638  пер. Межозерный, 1А
7220   38.1009897   72.6311842  5392  пер. Кулин, 2Б
7225   37.7135619   73.0440614  4020  пер. Ган
7226   37.7997480   73.1141069  4239  пер. Кыянат
7227   37.8241973   73.1762190  5004  вер. Кызыл-Отек
7228   37.6269069   73.0434609  4091  пер. Харгуш, н/к
7229   37.6055433   73.0100164  4160  пер. Актош, н/к
7230   37.6226134   73.0145433  4674  вер. Кульутек
7231   37.5744026   73.0026115  4168  пер. Тагаркаты, н/к
7232   38.0302501   73.0572473  5521  вер. Суйды
7233   38.1876198   73.1238416  5810  вер. пик Черный Шпиль
7328   37.6352455   72.7136257  5224  пер. Двуликий Янус, 1Б
7329   37.6343024   72.7213529  5305  пер. Ажурный, 2А
7330   37.6115826   72.7311915  5185  пер. Китовый Ус, 2А
7331   37.3721810   72.7555555  5170  пер. Киоражкуль, 2А
7737   37.5941880   72.9557910  4672  вер. Ортобуз
7740   37.8725110   72.8358520  5039  вер. Неозак
7741   37.9508790   72.6883050  5300  вер. Чапдара
7745   38.0650460   72.8516310  5357  вер. Дарадек
7746   38.0342180   72.9049540  5645  вер. Шайтанташ
7747   38.0803370   72.9729070  5635  вер. Урусджилгаташ
7748   38.0991840   72.9457850  5613  вер. Паттатоб
7756   37.8408630   72.9649750  4986  вер. Осад
8808   37.9630406   72.5166671  4900  пер. Мана, 1Б?
8862   37.5423974   72.8262567  4764  пер. 403
8865   37.4692417   72.6539540  4327  пер. Кокбай, н/к
8866   37.4017186   72.6670437  4570  пер. Колджилга, н/к
8868   37.4389354   72.9788900  4550  пер. Жульмазор, н/к
8869   37.4465491   72.9927106  4807  пер. Кызылданги
8870   37.4637626   72.9948536  4419  пер. Карадара, н/к
8871   37.4348830   72.9510972  5299  вер. Гурумды
8872   37.3581989   72.8844402  4730  пер. Кызылкырчи
8876   37.4274412   72.5316734  4335  пер. Кара-Гурум, н/к
8877   37.4700900   73.0843606  4344  пер. Харгуш, н/к
8878   37.4492814   73.1311636  4285  пер. Анбелес, н/к
8879   37.5117325   73.1957451  4528  пер. Кумды
10360   38.3189110   73.2705420  5845  вер. Чат-Токой /Чот-Тукай/
10857   37.4694472   72.8600528  4550  пер. Лестница Мебиуса, 1А
11540   38.2964050   73.2872130  5377  вер. Чоттукай
11545   38.0447900   73.4720240  5846  вер. Трезубец
11552   38.1914700   73.2423900  5951  вер. пик Сарезский
11553   38.2196390   73.2704210  5866  вер. Мургаб
11554   38.2544470   73.3412030     0  пер. 4245
11556   38.2339940   73.3918690  4810  пер. Пшарт, 1Б
11557   38.2256300   73.3850470  5347  вер. пик Круглый
11558   38.2033940   73.4567610  3842  пер. Минтан, 1Б
12711   37.9267950   73.4016970     0  пер. Базардара, 1А
12712   37.9192870   73.3261560     0  пер. Ак-Джилга, 1А
