# id   lat         lon           alt   title /other title/, cat
16188   65.3226500  144.5762200  1847  вер. Маган
16189   65.1583800  144.1821700  1727  вер. Чурбуку
16190   65.2227700  144.2482600  2084  вер. Малая Хая
16239   65.0294100  144.0543700  1730  пер. Университетский, 1А
16240   65.0509600  144.0656900  1630  пер. Турий, н/к
16241   65.0226000  144.2367600  1620  пер. Львовский, н/к
16242   65.0148400  144.3445600  1650  пер. Широкий, н/к
16245   65.0556300  144.2377000     0  пер. Туманный, 1А
16346   65.2070800  144.3696200  2371  вер. Эльгенья
16348   65.2158600  144.3802600  2280  пер. Эльгенья Сев., 1Б зимой
16349   65.1743800  144.3026700     0  пер. Караванный, н/к
16350   65.2294300  144.0214100  1460  пер. Сев.Узкий, 1А
16354   65.0362200  144.3684200     0  пер. Дикий, 1А
16355   65.0272300  144.3677300     0  пер. Укулан, н/к
16356   65.0236800  144.3479900  2015  вер. 2015
16357   65.0659800  144.4424100     0  пер. Широкий, н/к
