# id   lat         lon           alt   title /other title/, cat
13315   65.1506389  146.0015000  2400  пер. Ленинградский /Южный/, 2А
13316   65.2110278  145.8731389  2400  пер. Гусарский /Строда Юж./, 2А
13317   65.2072500  145.8641111  2500  пер. Мицкевича Сев., 2А - 2Б
13318   65.1527778  145.7355556  1350  пер. Буордахский /Жертвенный, Озерный/, н/к
13818   65.0823300  145.5653300  2200  пер. Екатеринодарский, 1Б
13836   65.0871389  145.5403611  2295  пер. Заоблачный /Леонида Оболенского/, 2А
13845   65.0731944  145.8810556  2100  пер. Олений, 1А
13846   65.0711111  145.9128611  2380  вер. Привратник
13850   65.1518100  145.9779100  2658  пер. Туристов Татарии, 3А
13851   65.1531389  145.9678611  2850  пер. Сюрприз-1, 2Б
13852   65.1574722  145.9644722  2800  пер. УПИ /Уральского политехнического института, Украинский, Индигирских Геологов/, 2Б
13853   65.1941300  145.8936700  2408  пер. Синяя Птица, 3А
13864   65.1778889  145.5956111  2250  пер. Скальный, 2А
13893   65.2053600  145.5254200  2000  пер. Геодезистов, 2А*
13894   65.1881111  145.5728333  1800  пер. Плоский /Вост.Снежный/, н/к
13895   65.1928300  145.5405100  2107  пер. Олимпийских Факелоносцев /Зап.Снежный/, 1А
13896   65.1686111  145.6083333  2200  пер. Саратовский, 1Б
14098   65.2050278  145.3646111  2080  пер. 100 лет экспедиции Черского, 2А
14099   65.2007700  145.3910300  1937  пер. Пороховской, 1А
14100   65.1626111  145.4940556  2100  пер. Подарочный, 2А
14321   65.0700000  145.9161111     0  пер. Ворота, 2Б
14322   65.0613611  145.9147222     0  пер. Забытый, 1Б
14327   65.0696389  145.9184722     0  пер. КамАЗ Северный, 1Б
15582   65.1008333  145.5180556  2315  пер. Топографов /Дарпир, Минского Динамо/, 1А
15583   65.0955556  145.5400000  2513  вер. Снежный, 1Б зимой
16130   65.1836800  145.0806400  1756  вер. Этанджа
16144   65.3064500  145.9841000     0  пер. Айаал /Кима/, 2А
16145   65.3022900  145.9811800     0  пер. Красных Финнов, 2А
16146   65.3004300  145.9885600     0  пер. Приполярный, 2Б
16147   65.2982700  145.9784300     0  пер. 70 лет Октября, 2А
16148   65.2967000  145.9999800     0  пер. Миасский, 2Б
16197   65.1980500  145.4455900     0  пер. Оптимистичный, 1А
16198   65.2301400  145.4901400     0  пер. Логичный, 1А
16199   65.2248600  145.4925000     0  пер. Комариный, 1А
16200   65.1428700  145.4721200     0  пер. Локомотив, 2А зимой
16201   65.1291200  145.4625900  2190  пер. Арктика, 1Б
16202   65.1127200  145.4805300  2270  пер. Ветреный, 1А
16203   65.1313900  145.3134200     0  пер. Плато /Рододендроновый/, н/к
16205   65.0768000  145.5974300  1997  пер. Удобный, н/к
16207   65.1038400  145.5756100  2567  вер. Снежный
16208   65.1544100  145.5026700  2157  пер. Неподарочный, 2А
16209   65.0395500  145.6323600  2261  вер. Ненастный
16210   65.0266500  145.8163800     0  пер. Северодвинских Подводников, н/к
16211   65.0463800  145.8814900  1839  пер. Сталинградской Победы /Сталинградской Битвы/, н/к
16212   65.0583100  145.9293400  2298  пер. Черный Ложный, 2А
16213   65.0596500  145.9643600  2101  пер. Волжский, 1Б*
16214   65.0646400  145.9362000  2224  пер. Черный, 1Б
16215   65.0670100  145.9224300  2331  пер. КамАЗ, 2А
16216   65.0749400  145.9011200  2513  вер. Корона
16217   65.0818800  145.8684000  1983  пер. Николая Саввы, 1А
16218   65.0992500  145.7863400  2018  пер. Осыпной /Двойной/, 1А
16219   65.1016700  145.8128600  1847  пер. Надежда, 1А
16220   65.1097700  145.8053000  1832  пер. Малой, 1А
16259   65.2303600  146.0004500     0  пер. Мурманский, 2Б
16261   65.2366667  145.9986111  2875  вер. пик Ойунского /Незнакомка, Ойун/
16270   65.1942100  145.5257100  2210  пер. Вершинный, 1А
16271   65.2226300  145.8379300     0  пер. Авангард, 2Б
16272   65.2264400  145.8283100     0  пер. Славутич, 2А
16273   65.2326600  145.8257400     0  пер. К.Красноярова, 2А
16274   65.2401800  145.8234200     0  пер. Олимпиада, 2А
16275   65.2323400  145.8029100     0  пер. Активного Отдыха, 1А
16276   65.2296800  145.8110600     0  пер. Красный, 1Б
16280   65.1921100  145.2215800  1370  пер. Рододендроновый, н/к
16286   65.2133500  145.8230800     0  пер. Эстонский, 1Б
16287   65.2155800  145.8588700     0  пер. Внучка, 3Б
16288   65.1886500  145.8793800     0  пер. Архангельский, 2Б
16289   65.1753900  145.8665100     0  пер. Обзорный, 1А
16304   65.1753200  146.0004900  2932  вер. Победа Ю-З
16324   65.1917600  145.3668200  2071  пер. Фотохудожников, 1Б
16325   65.2053900  145.4396300  2138  пер. Уроборос, 1Б
16335   65.2045600  145.8663800  2588  вер. 2588 /2607/
16338   65.1871400  145.5082500  2172  пер. Ложный, 2Б
16339   65.1859800  145.5982000  2419  пер. Хабаровский, 1Б
16340   65.2061100  145.9810100  2513  пер. Белоруссия, 3А
16361   65.0643900  145.1450200     0  пер. Инкан, н/к
16362   65.2941900  145.9750000     0  пер. Боковой, 2А
16363   65.3005200  145.9820800  2441  вер. Т.Антикайнена
16364   65.2757800  145.8284000  2380  пер. Электрон, 1Б
16365   65.2636400  145.8196400     0  пер. Амбарчик
16405   65.2032100  145.8667700     0  пер. Мицкевича Юж., 2Б
16412   65.2011800  145.3718200  2455  вер. Кайлас
16413   65.2137900  145.4299200  2384  вер. Сюрюге
16414   65.2108500  145.4425600  2184  пер. Уроборос Сев., 1Б
16417   65.1962600  145.5278500  2265  вер. 2265
