# id   lat         lon           alt   title /other title/, cat
4478   43.0336611   77.0770611  4000  пер. Погребецкого Центр., 2Б
4479   43.0368528   77.0684583  4000  пер. Погребецкого, 2А
4480   43.0302611   77.0497111  4000  пер. Памяти друзей /Советских строителей/, 1Б
4481   43.0356611   77.0332778  3700  пер. Советов, 1А
4482   43.0445222   77.0670639  4000  пер. Локомотив, 1Б
4483   43.0507500   77.0662330  3900  пер. Зои Космодемьянской, 1Б
4484   43.0594694   77.0556806  3810  пер. Молодежный, 1Б
4485   43.0625000   77.0559167  3720  пер. Молодежный Северный, 1А
4486   43.1013500   77.0170670  3195  пер. Терешковой, н/к
4487   43.0798000   77.0572167  3560  пер. Титова, 1А
4488   43.0371750   77.0883278  4100  пер. Туюксу, 1Б*
4489   43.0438444   77.0983611  4210  пер. Седло Туюксу, 3А
4490   43.0473700   77.1067000  3975  пер. Иглы-Туюксу, 2А
4491   43.0542917   77.1122944  4296  пер. Партизан, 2Б
4492   43.0633500   77.1070417  3900  пер. Орджоникидзе, 2А
4493   43.0670833   77.1099389  3950  пер. Маяковского, 2А
4494   43.0711111   77.1119833  3900  пер. Отечественной войны, 2А
4495   43.0736750   77.1127500  3950  пер. Антикайнена, 2А*
4496   43.0777250   77.1149528  3950  пер. Маншук Маметовой /М. Маметовой/, 1Б
4497   43.0815917   77.1077167  3904  пер. Учитель, 1Б*
4499   43.0829830   77.1023330  3870  пер. Пионер, 1Б
4500   43.0970556   77.1020556  3650  пер. Абая, 1Б
4501   43.1135861   77.1111500  3167  пер. Талгарский Большой, н/к
4502   43.1706833   77.0825033  2061  пер. Ким-Асаровский /Комиссаровский/, н/к
4503   43.1563861   77.1300000  2870  пер. Бутаковский, н/к
4505   43.1815330   77.1140170  2200  пер. Лесной, н/к
4506   43.0798889   77.1161389  4130  пер. Карлытау, 2А
4507   43.0828000   77.1194830  4000  пер. Комсомола /Комсомол/, 2А
4508   43.0898056   77.1187639  3830  пер. Физкультурник, 2А
4509   43.0967444   77.1226944  3850  пер. Чкалова, 2А
4510   43.1213670   77.1389830  2767  пер. Талгарский Малый, н/к
4511   43.0897000   77.1316389  4250  пер. Верблюд, 3Б
4513   43.0796500   77.1267889  3900  пер. Аристова, 2А
4515   43.0158830   77.1070500  4270  пер. Барнаульцев /Мечта/, 3А
4517   43.0239000   77.2214330  4150  пер. Пушкина, 2Б
4518   43.0771500   77.2314833  4350  пер. Стальского, 2Б
4519   43.0735361   77.2186222  4250  пер. Фрунзе, 2А*
4520   43.0758333   77.2219444  4200  пер. Безбожник, 2Б
4521   43.0810194   77.2319472  4050  пер. Кишкине, 2Б
4522   43.0830500   77.2314833  4200  пер. Спивакова Ю., 2А
4523   43.0867833   77.2337722  4050  пер. Джамбула, 2А*
4524   43.0943830   77.2351830  4125  пер. ТЭУ Южн., 2А
4525   43.1024611   77.2282667  3900  пер. ТЭУ Сев., 1Б
4526   43.1125000   77.2391167  3750  пер. Коптау, 1Б*
4527   43.1155833   77.2484667  3800  пер. Тагильцев, 1Б
4528   43.1282833   77.2666833  3700  пер. Туманный /Динамовец/, 1Б*
4529   43.1394500   77.2601500  3740  пер. Солнечный, 1Б
4530   43.1449500   77.2549167  3800  пер. Стрелок, 1А
4531   43.1614167   77.2475333  3750  пер. Теке, 1А
4532   43.1676000   77.2472000  3700  пер. Юбилейный, 1Б
4533   43.1367670   77.3395170  4100  пер. Кызылтюз, 1Б
4534   43.1463167   77.3575667  4100  пер. Тавернтау, 2А*
4535   43.1498333   77.3544000  4090  пер. Металлург, 2А
4536   43.1857944   77.3327056  3300  пер. Северный, н/к
4537   43.1639167   77.3548167  3680  пер. Тыстау, 1А
4538   43.1487167   77.3747333  3800  пер. Жарсай Сев., 1Б*
4539   43.1648083   77.3949972  3750  пер. Волнистый /Каменные ворота/, 1А
4540   43.1856306   77.3918361  3490  пер. Биркарагай, 1А
4541   43.1210833   77.4126667  4150  пер. Траверсный, 2Б
4542   43.1353670   77.4274500  3850  пер. Медоева, 1Б
6481   43.1340444   77.4084389     0  пер. Декабристов, 2Б
7105   43.0443333   77.0952056  4218  вер. Туюксу
7106   43.0342722   77.0717639  4231  вер. Погребецкого
7189   43.0799500   77.1127830  4000  пер. Героев-панфиловцев, 2А
7191   43.0863556   77.1202389  4376  вер. Комсомол /Нурсултан/
7192   43.0251611   77.0368194  4240  вер. Советов
7193   43.0842583   77.1041139  4031  вер. Пионер
7194   43.0755306   77.1144028  4194  вер. Маншук Маметовой
7197   43.0849389   77.0972389  3999  вер. Амангельды
7198   43.1202250   77.3396806  5017  вер. Талгар
7199   43.0829111   77.1047889  4045  вер. Учитель
7200   43.1047667   77.1264722  3892  вер. Чкалов
7201   43.0531806   77.1128500  4390  вер. Партизан
7202   43.0400917   77.0640056  4182  вер. Локомотив
7203   43.0550333   77.0595861  4147  вер. Молодежный
7204   43.0574000   77.1138306  4410  вер. Орджоникидзе /Орджо, Серго Орджоникидзе/
7205   43.0663000   77.1082361  4208  вер. Маяковского
7206   43.0796472   77.1151361  4120  вер. Героев Панфиловцев /28 Героев Панфиловцев/
7207   43.0239167   77.1926833  4386  вер. Пушкина
7876   43.0727306   77.1118556  4000  вер. Антикайнена
7877   43.0457972   77.1047667  4213  вер. Иглы Туюксу
7878   43.0483222   77.0685639  4108  вер. Зои Космодемьянской
7879   43.0661194   77.0569028  3850  вер. Титова
7880   43.1021667   77.1027889  3800  вер. Школьник
7881   43.0917667   77.0971472  4010  вер. Абая
7882   43.0974250   77.0853278  3480  вер. Октябренок
7883   43.0876139   77.0958917  3900  вер. Йошкар-Ола
7884   43.0925583   77.1157389  4068  вер. Физкультурник
7885   43.0807139   77.1179556  4100  вер. Карлытау
7886   43.0685694   77.1116556  4050  вер. Отечественной Войны
7887   43.0787417   77.1324333  4102  вер. Аристова
9199   43.0530556   77.3472222  4700  вер. Иссыктен-Чоху, 3А
9200   43.0550000   77.3338889  4650  вер. Белый
9201   43.0763889   77.2277778  4450  вер. Фрунзе, 2Б
9912   43.0730083   77.4955194  4200  пер. , 1Б
9916   43.0739917   77.2675444  4213  пер. ОПТЭ Вост., 2А
10312   43.0966306   77.3127583  4626  вер. Актау, 2А
10313   43.0664139   77.3142194  4560  вер. Акгюль
10314   43.0446669   77.1837669  3420  пер. Орлиное гнездо, н/к
10315   43.0298500   77.1836000  4279  вер. Печати
10316   43.0510083   77.2309222  4580  вер. Богатырь
10345   43.0587556   77.2418472  4360  пер. Ветров, 2А
11087   43.0721389   77.4777500  4496  вер. 25 лет Казахстана, 1Б
13410   43.0544090   77.2390030  4410  пер. Гроз, 2Б
14452   43.0150000   77.1133333  4464  вер. СГУ
14453   43.0171310   77.0985180  4379  вер. Советских Альпинистов Гл.
14454   43.0170839   77.0933681  4370  вер. Советских Альпинистов Зап. /Покрышкина/
14455   43.0108239   77.2340661  4510  вер. Мурынтау
14647   43.0132472   77.2327611  4300  пер. Тогузак Средний /Абрис/, 1Б
15397   43.1033667   77.1014500  3595  пер. Школьников, 1А
15842   43.1636570   77.1448550  2720  пер. Кызыл-Жар, н/к
15843   43.1429370   77.0039030  2251  пер. Плато Кок-Джайляу, н/к
15844   43.0878330   77.0569830  3500  пер. Титова Сев., 1А
15845   43.0977170   77.0391830  3250  пер. Трапеция Южн., н/к
15847   43.1605000   77.3686420  3400  пер. Колокольникова, 1Б
15887   43.1781220   77.0369550  1673  пер. Лицеистов, н/к
16037   43.2328380   77.4169600  3270  пер. Кыз-Емчек, н/к
16044   43.0670000   77.0180170  3073  пер. Кумбель, н/к
16045   43.1272830   77.0065330  3101  пер. Кумбель Зап., н/к
16058   43.0819444   77.3100000  4531  вер. Бивачная
16065   43.0865000   77.0963170  3820  пер. Амангельды, 1А*
16066   43.0370831   77.0601500  4132  пер. Горельник, 2А*
16067   43.2094250   77.3995380  3710  пер. Иссык-Баш, 2А
16068   43.0625750   77.2835830  4300  пер. Экспедиционный, 1Б
16773   43.0047700   77.2231500  4500  вер. Тогузак, 1Б
