# id   lat         lon           alt   title /other title/, cat
   5   43.2325000   42.7405556  3300  пер. Адылсу, 1Б
   6   43.2544100   42.8533700  3940  пер. Куллумкол, 1Б
   7   43.1835200   42.8679300  3950  пер. Грановского, 2А
   9   43.2413017   42.7480233  3270  пер. Джаловчат, 1Б
  10   43.2390183   42.7181067  3310  пер. ВЦСПС, 1Б
  11   43.2347183   42.7315733  3340  пер. Курмычи, 1Б
  12   43.2163504   42.7707096  3500  пер. Койавганауш /Койауганауш/, 1А
  13   43.2079683   42.7734250  3521  пер. Жандарм, 2Б
  14   43.1935000   42.7737000  3540  пер. Гумачи, 2А
  16   43.2652700   42.9901200  3300  пер. Сарын, 1А
  20   43.2639900   42.9233400  3850  пер. Килар /Киллар/, 1Б
  21   43.2544312   42.9087343  3850  пер. Семеновского, 2А
  22   43.2446395   42.8943750  3963  пер. Moondark /Луноход, Мунадак/, 2Б*
  24   43.2423003   42.8899637  4000  пер. Плечо Джайлыка, 3А
  25   43.2767087   42.8295068  3480  пер. Водопадный, 1Б
  26   43.2722768   42.8260198  3600  пер. Суллукол, 1Б
  27   43.2718124   42.8332755  3700  пер. 30 лет советского альпинизма, 2А
  28   43.2781760   42.8436785  3630  пер. Студенческий, 1Б
  29   43.2589845   42.8555287  3740  пер. Спартакиады, 2А
  30   43.2536300   42.8612600  4000  пер. Тютю З., 2А
  31   43.2437999   42.8798188  4100  пер. Джайлык (Тютю-Джайлык), 3А
  33   43.2373900   42.8865600  3900  пер. Донкина, 2Б
  34   43.2439472   42.8846611  4200  пер. Чегемский, 2Б
  35   43.2297778   42.8831194  4200  пер. Кичкидар, 2Б
  40   43.3367995   42.3330773  3350  пер. Кебек, 1А
  41   43.3288000   42.3755167  4000  пер. Кюкюртлю, 1Б*
  44   43.3920500   42.4032833  3689  пер. Балк-Баши, 1А
  45   43.4042631   42.4167061  3650  пер. Балк-Баши Северный, 1А*
  46   43.3522220   42.4476165  5416  пер. Седловина Эльбруса /Седло Эльбруса/, 2А*
  48   43.3426162   42.5597069  3700  пер. Субаши, 1Б
