# id   lat         lon           alt   title /other title/, cat
11247   62.7219950  140.6301761  2797  вер. Палатка
11248   62.7167080  140.6474820  2631  пер. Палатка Вост., 2А
11249   62.7191330  140.6694570  2602  пер. Корейши, 1А
11250   62.7179760  140.6601850  2562  пер. Белорусский, 1А
11252   62.7179000  140.6691690  2648  вер. Узловая /Гайдуковой/
11253   62.7036000  140.7907810     0  вер. Белый Треугольник
11254   62.6930980  140.7758110  2550  пер. Дальневосточный, 2А-2Б
11255   62.6861480  140.7977310  2490  пер. Приморский, 2А
11334   62.6735420  140.7644110  2588  пер. Нижегородский, 2А-2Б
11335   62.6709603  140.7574601  2726  вер. 2726 /между перевалами Минский и Нижегородский/
11370   62.6690496  140.7348802  2402  пер. Минчан /Минский/, 1А
11374   62.6953611  140.6130667  2550  пер. 50 лет Индигирской эксп., 1Б
11375   62.7000732  140.6354799  2601  вер. 2601
11376   62.7045274  140.6402098  2600  пер. Агидель /Магаданский/, 2А
11377   62.6999490  140.6404920  2480  пер. Находка, 1Б
11378   62.6806040  140.6786870  2350  пер. Лежоева, 1Б
11379   62.6754820  140.6946510  2220  пер. Серошевского, 1А
11401   62.6996000  140.6332000  2515  пер. Столичный, 1Б
11402   62.7133600  140.6524230     0  вер. Обзорная
11930   62.6993490  140.1630170  1260  пер. Баля, н/к
11941   62.9505360  140.8486310  1340  пер. Еемю, н/к
11942   62.8769080  140.8600421  1550  пер. Азарт, н/к
11943   62.8668890  140.6220390  1380  пер. Дябынь, н/к
11944   62.7886550  140.4980990  1550  пер. Сквозной, н/к
11945   62.7998121  140.7669444  1750  пер. Сыатыня, н/к
11946   62.7514400  140.6264200  2572  пер. Северный, 2А
11947   62.7373770  140.6159100  2518  пер. Нейдагычан, 1Б-2А
11948   62.7308903  140.6165903  2543  пер. Разведочный, 1Б
11949   62.7305110  140.7077830  2580  пер. Дружба, 1Б
11950   62.6904100  140.5973400  2402  пер. Визуальный, 1Б
11951   62.6880090  140.7610840  2500  пер. 30 лет Победы, 1А*
12056   62.8004710  140.4817920  1686  пер. 101-й км, 1А
18099   62.8116600  140.4873800  1749  пер. 107 км, н/к
18100   62.8151800  140.5690400  1668  пер. Тольяттинский, н/к
18101   62.7989600  140.6188300  2009  пер. Cланцевый, 1А
18102   62.7800000  140.6441000  1940  пер. Cимферопольский, 1А
